cities,comment,confirmedCount,continentEnglishName,continentName,countryEnglishName,countryName,curedCount,currentConfirmedCount,deadCount,locationId,provinceEnglishName,provinceName,provinceShortName,suspectedCount,updateTime,deadRate,curedRate
暂无,暂无,15102,Asia,亚洲,Saudi Arabia,沙特阿拉伯,2049,12926,127,955016,Saudi Arabia,沙特阿拉伯,沙特阿拉伯,0,1587816790650,0.0084,0.1357
暂无,暂无,1117,Oceania,大洋洲,New Zealand,新西兰,1095,4,18,990007,New Zealand,新西兰,新西兰,4,1587816790650,0.0161,0.9803
暂无,暂无,98,Europe,欧洲,Monaco,摩纳哥,3,92,3,961005,Monaco,摩纳哥,摩纳哥,0,1587816790650,0.0306,0.0306
暂无,暂无,1279,Africa,非洲,Ghana,加纳,134,1135,10,982006,Ghana,加纳,加纳,0,1587816790650,0.0078,0.1048
暂无,暂无,4092,Africa,非洲,Egypt,埃及,1075,2723,294,981002,Egypt,埃及,埃及,0,1587816790650,0.0718,0.2627
暂无,暂无,10,North America,北美洲,Nicaragua,尼加拉瓜,0,8,2,972006,Nicaragua,尼加拉瓜,尼加拉瓜,0,1587816790650,0.2,0.0
暂无,暂无,270,Asia,亚洲,Vietnam,越南,169,101,0,952011,Vietnam,越南,越南,0,1587816790650,0.0,0.6259
暂无,暂无,614,Africa,非洲,Senegal,塞内加尔,276,331,7,982014,Senegal,塞内加尔,塞内加尔,0,1587816790650,0.0114,0.4495
暂无,暂无,339,Africa,非洲,暂无,马约特,0,335,4,0,暂无,马约特,马约特,0,1587816790650,0.0118,0.0
暂无,暂无,8152,Europe,欧洲,Republic of Serbia,塞尔维亚,1253,6736,163,965013,Republic of Serbia,塞尔维亚,塞尔维亚,0,1587816790650,0.02,0.1537
暂无,暂无,629,Africa,非洲,Burkina Faso,布基纳法索,425,163,41,982002,Burkina Faso,布基纳法索,布基纳法索,0,1587816790650,0.0652,0.6757
暂无,暂无,12693,Asia,亚洲,Singapore,新加坡,683,11998,12,952009,Singapore,新加坡,新加坡,0,1587816790650,0.0009,0.0538
暂无,暂无,12859,Asia,亚洲,Japan,日本,1069,11445,345,951002,Japan,日本,日本,0,1587816790650,0.0268,0.0831
暂无,暂无,137,Asia,亚洲,Maldives,马尔代夫,16,121,0,953004,Maldives,马尔代夫,马尔代夫,0,1587816790650,0.0,0.1168
暂无,暂无,46,Africa,非洲,Mozambique,莫桑比克,8,38,0,984008,Mozambique,莫桑比克,莫桑比克,0,1587816790650,0.0,0.1739
暂无,暂无,4395,Europe,欧洲,Finland,芬兰,10,4208,177,962002,Finland,芬兰,芬兰,0,1587816790650,0.0403,0.0023
暂无,暂无,29,Africa,非洲,Zimbabwe,津巴布韦,2,23,4,984013,Zimbabwe,津巴布韦,津巴布韦,0,1587816790650,0.1379,0.069
暂无,暂无,6695,Oceania,大洋洲,Australia,澳大利亚,5095,1524,76,990001,Australia,澳大利亚,澳大利亚,0,1587816790650,0.0114,0.761
暂无,暂无,416,Africa,非洲,Democratic Republic of the Congo,刚果（金）,49,339,28,0,Democratic Republic of the Congo,刚果（金）,刚果（金）,0,1587816790650,0.0673,0.1178
暂无,暂无,62,North America,北美洲,Haiti,海地,0,58,4,974008,Haiti,海地,海地,0,1587816790650,0.0645,0.0
暂无,暂无,15148,Asia,亚洲,Israel,以色列,6159,8791,198,955009,Israel,以色列,以色列,0,1587816790650,0.0131,0.4066
暂无,暂无,804,Asia,亚洲,Cyprus,塞浦路斯,0,787,17,955005,Cyprus,塞浦路斯,塞浦路斯,0,1587816790650,0.0211,0.0
暂无,暂无,2482,Asia,亚洲,Kazakhstan,哈萨克斯坦,604,1853,25,954001,Kazakhstan,哈萨克斯坦,哈萨克斯坦,0,1587816790650,0.0101,0.2434
暂无,暂无,5,North America,北美洲,暂无,英属维尔京群岛,0,4,1,0,暂无,英属维尔京群岛,英属维尔京群岛,0,1587816790650,0.2,0.0
"[{'cityName': '境外输入', 'currentConfirmedCount': 347, 'confirmedCount': 386, 'suspectedCount': 34, 'curedCount': 39, 'deadCount': 0, 'locationId': 0}, {'cityName': '哈尔滨', 'currentConfirmedCount': 58, 'confirmedCount': 257, 'suspectedCount': 8, 'curedCount': 195, 'deadCount': 4, 'locationId': 230100, 'cityEnglishName': 'Harbin'}, {'cityName': '牡丹江', 'currentConfirmedCount': 2, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 231000, 'cityEnglishName': 'Mudanjiang'}, {'cityName': '大庆', 'currentConfirmedCount': 1, 'confirmedCount': 27, 'suspectedCount': 0, 'curedCount': 25, 'deadCount': 1, 'locationId': 230600, 'cityEnglishName': 'Daqing'}, {'cityName': '双鸭山', 'currentConfirmedCount': 0, 'confirmedCount': 52, 'suspectedCount': 0, 'curedCount': 49, 'deadCount': 3, 'locationId': 230500, 'cityEnglishName': 'Shuangyashan'}, {'cityName': '绥化', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 43, 'deadCount': 4, 'locationId': 231200, 'cityEnglishName': 'Suihua'}, {'cityName': '鸡西', 'currentConfirmedCount': 0, 'confirmedCount': 46, 'suspectedCount': 0, 'curedCount': 46, 'deadCount': 0, 'locationId': 230300, 'cityEnglishName': 'Jixi'}, {'cityName': '齐齐哈尔', 'currentConfirmedCount': 0, 'confirmedCount': 43, 'suspectedCount': 0, 'curedCount': 42, 'deadCount': 1, 'locationId': 230200, 'cityEnglishName': 'Qiqihar'}, {'cityName': '七台河', 'currentConfirmedCount': 0, 'confirmedCount': 17, 'suspectedCount': 0, 'curedCount': 17, 'deadCount': 0, 'locationId': 230900, 'cityEnglishName': 'Qitaihe'}, {'cityName': '佳木斯', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 230800, 'cityEnglishName': 'Jiamusi'}, {'cityName': '黑河', 'currentConfirmedCount': 0, 'confirmedCount': 14, 'suspectedCount': 0, 'curedCount': 14, 'deadCount': 0, 'locationId': 231100, 'cityEnglishName': 'Heihe'}, {'cityName': '鹤岗', 'currentConfirmedCount': 0, 'confirmedCount': 5, 'suspectedCount': 0, 'curedCount': 5, 'deadCount': 0, 'locationId': 230400, 'cityEnglishName': 'Hegang'}, {'cityName': '大兴安岭', 'currentConfirmedCount': 0, 'confirmedCount': 3, 'suspectedCount': 0, 'curedCount': 3, 'deadCount': 0, 'locationId': 232700, 'cityEnglishName': 'Daxinganling'}, {'cityName': '伊春', 'currentConfirmedCount': 0, 'confirmedCount': 1, 'suspectedCount': 0, 'curedCount': 1, 'deadCount': 0, 'locationId': 230700, 'cityEnglishName': 'Yichun'}]",暂无,930,Asia,亚洲,China,中国,509,408,13,230000,Heilongjiang,黑龙江省,黑龙江,384,1587805979208,0.014,0.5473
暂无,疑似1例,1037,Asia,亚洲,China,中国,753,280,4,810000,Hong Kong,香港,香港,47,1587805979208,0.0039,0.7261
暂无,暂无,84330,Asia,亚洲,China,中国,78402,1286,4642,951001,China,中国,中国,0,1587805979208,0.055,0.9297
暂无,暂无,429,Asia,亚洲,China,中国,264,159,6,710000,Taiwan,台湾,台湾,343,1587800185597,0.014,0.6154
