cities,comment,confirmedCount,continentEnglishName,continentName,countryEnglishName,countryName,curedCount,currentConfirmedCount,deadCount,locationId,provinceEnglishName,provinceName,provinceShortName,suspectedCount,updateTime,deadRate,curedRate
暂无,暂无,9252,South America,南美洲,Chile,智利,3621,5515,116,973004,Chile,智利,智利,0,1587175308673,0.0125,0.3914
暂无,暂无,18,Asia,亚洲,暂无,东帝汶,0,18,0,952004,暂无,东帝汶,东帝汶,0,1587175308673,0.0,0.0
暂无,暂无,2700,Asia,亚洲,Thailand,泰国,1689,964,47,952010,Thailand,泰国,泰国,0,1587175308673,0.0174,0.6256
暂无,暂无,10653,Asia,亚洲,Korea,韩国,7937,2484,232,951004,Korea,韩国,韩国,0,1587175308673,0.0218,0.745
暂无,暂无,4662,Europe,欧洲,Ukraine,乌克兰,246,4291,125,964007,Ukraine,乌克兰,乌克兰,0,1587175308673,0.0268,0.0528
暂无,暂无,1117,Europe,欧洲,North Macedonia,北马其顿,139,929,49,0,North Macedonia,北马其顿,北马其顿,0,1587175308673,0.0439,0.1244
暂无,暂无,6,Africa,非洲,暂无,布隆迪共和国,0,5,1,0,暂无,布隆迪共和国,布隆迪共和国,0,1587175308673,0.1667,0.0
暂无,暂无,13329,Europe,欧洲,Sweden,瑞典,17,11870,1442,962005,Sweden,瑞典,瑞典,0,1587175308673,0.1082,0.0013
暂无,暂无,742,Africa,非洲,Ivory Coast,科特迪瓦,220,516,6,982004,Ivory Coast,科特迪瓦,科特迪瓦,0,1587175308673,0.0081,0.2965
暂无,暂无,1572,Asia,亚洲,Bangladesh,孟加拉国,42,1470,60,953001,Bangladesh,孟加拉国,孟加拉国,0,1587175308673,0.0382,0.0267
暂无,暂无,258,Europe,欧洲,Isle of Man,马恩岛,0,254,4,0,Isle of Man,马恩岛,马恩岛,0,1587175308673,0.0155,0.0
暂无,暂无,626,North America,北美洲,Costa Rica,哥斯达黎加,0,622,4,972002,Costa Rica,哥斯达黎加,哥斯达黎加,0,1587175308673,0.0064,0.0
暂无,暂无,8067,Europe,欧洲,Romania,罗马尼亚,1508,6148,411,965011,Romania,罗马尼亚,罗马尼亚,0,1587175308673,0.0509,0.1869
暂无,暂无,1763,Europe,欧洲,Hungary,匈牙利,207,1400,156,963004,Hungary,匈牙利,匈牙利,0,1587175308673,0.0885,0.1174
暂无,暂无,1459,Europe,欧洲,Estonia,爱沙尼亚,117,1304,38,964002,Estonia,爱沙尼亚,爱沙尼亚,0,1587175308673,0.026,0.0802
暂无,暂无,6499,Europe,欧洲,Czech Republic,捷克,1174,5152,173,963002,Czech Republic,捷克,捷克,0,1587175308673,0.0266,0.1806
暂无,暂无,109252,Europe,欧洲,France,法国,34420,56151,18681,961002,France,法国,法国,0,1587175308673,0.171,0.3151
暂无,暂无,7392,Asia,亚洲,Pakistan,巴基斯坦,1765,5490,137,953006,Pakistan,巴基斯坦,巴基斯坦,0,1587175308673,0.0185,0.2388
暂无,暂无,19022,Europe,欧洲,Portugal,葡萄牙,519,17846,657,965010,Portugal,葡萄牙,葡萄牙,0,1587175308673,0.0345,0.0273
暂无,暂无,3751,North America,北美洲,Panama,巴拿马,4,3644,103,972007,Panama,巴拿马,巴拿马,0,1587175308673,0.0275,0.0011
暂无,暂无,1482,Asia,亚洲,Iraq,伊拉克,906,495,81,955008,Iraq,伊拉克,伊拉克,0,1587175308673,0.0547,0.6113
暂无,暂无,1201,Asia,亚洲,Armenia,亚美尼亚,402,780,19,955002,Armenia,亚美尼亚,亚美尼亚,0,1587175308673,0.0158,0.3347
暂无,暂无,50,Africa,非洲,暂无,几内亚比绍,3,47,0,982008,暂无,几内亚比绍,几内亚比绍,0,1587175308673,0.0,0.06
暂无,暂无,147,Africa,非洲,Tanzania,坦桑尼亚,13,129,5,985009,Tanzania,坦桑尼亚,坦桑尼亚,0,1587175308673,0.034,0.0884
暂无,暂无,370,Asia,亚洲,Georgia,格鲁吉亚,77,290,3,955006,Georgia,格鲁吉亚,格鲁吉亚,0,1587175308673,0.0081,0.2081
暂无,暂无,125,North America,北美洲,Jamaica,牙买加,0,120,5,974009,Jamaica,牙买加,牙买加,0,1587175308673,0.04,0.0
暂无,暂无,13980,Europe,欧洲,Ireland,爱尔兰,62,13388,530,961003,Ireland,爱尔兰,爱尔兰,0,1587175308673,0.0379,0.0044
暂无,暂无,1658,Asia,亚洲,Kuwait,科威特,258,1395,5,955011,Kuwait,科威特,科威特,0,1587175308673,0.003,0.1556
暂无,暂无,2783,Africa,非洲,South Africa,南非,903,1830,50,984011,South Africa,南非,南非,0,1587175308673,0.018,0.3245
暂无,暂无,1814,Europe,欧洲,Croatia,克罗地亚,600,1178,36,965005,Croatia,克罗地亚,克罗地亚,0,1587175308673,0.0198,0.3308
暂无,暂无,57,North America,北美洲,暂无,荷属圣马丁,0,48,9,0,暂无,荷属圣马丁,荷属圣马丁,0,1587175308673,0.1579,0.0
暂无,暂无,228,Europe,欧洲,Guernsey,根西岛,0,220,8,0,Guernsey,根西岛,根西岛,0,1587175308673,0.0351,0.0
暂无,暂无,14553,Europe,欧洲,Austria,奥地利,9704,4418,431,963001,Austria,奥地利,奥地利,0,1587175308673,0.0296,0.6668
暂无,暂无,668,Asia,亚洲,Lebanon,黎巴嫩,86,561,21,955012,Lebanon,黎巴嫩,黎巴嫩,0,1587175308673,0.0314,0.1287
暂无,暂无,131,Europe,欧洲,Gibraltar,直布罗陀,0,130,1,0,Gibraltar,直布罗陀,直布罗陀,0,1587175308673,0.0076,0.0
暂无,暂无,95,North America,北美洲,暂无,阿鲁巴,0,93,2,0,暂无,阿鲁巴,阿鲁巴,0,1587175308673,0.0211,0.0
暂无,暂无,426,Europe,欧洲,San Marino,圣马力诺,2,386,38,965012,San Marino,圣马力诺,圣马力诺,0,1587175308673,0.0892,0.0047
暂无,暂无,197,South America,南美洲,Venezuela,委内瑞拉,0,188,9,0,Venezuela,委内瑞拉,委内瑞拉,0,1587175308673,0.0457,0.0
暂无,暂无,79494,Asia,亚洲,Iran,伊朗,54064,20472,4958,955007,Iran,伊朗,伊朗,0,1587175308673,0.0624,0.6801
暂无,暂无,96,South America,南美洲,French Guiana,法属圭亚那,0,96,0,0,French Guiana,法属圭亚那,法属圭亚那,0,1587175308673,0.0,0.0
暂无,暂无,13835,Asia,亚洲,India,印度,1767,11616,452,953003,India,印度,印度,0,1587175308673,0.0327,0.1277
暂无,暂无,242,Asia,亚洲,SriLanka,斯里兰卡,77,158,7,953007,SriLanka,斯里兰卡,斯里兰卡,0,1587175308673,0.0289,0.3182
暂无,暂无,63,South America,南美洲,Guyana,圭亚那,8,49,6,973007,Guyana,圭亚那,圭亚那,0,1587175308673,0.0952,0.127
暂无,暂无,31927,North America,北美洲,Canada,加拿大,9729,20889,1309,971001,Canada,加拿大,加拿大,0,1587175308673,0.041,0.3047
暂无,暂无,6302,Asia,亚洲,United Arab Emirates,阿联酋,1188,5077,37,955019,United Arab Emirates,阿联酋,阿联酋,0,1587175308673,0.0059,0.1885
暂无,暂无,407,Asia,亚洲,Jordan,约旦,265,135,7,955010,Jordan,约旦,约旦,0,1587175308673,0.0172,0.6511
暂无,暂无,60,North America,北美洲,Cayman Is,开曼群岛,0,58,2,0,Cayman Is,开曼群岛,开曼群岛,0,1587175308673,0.0333,0.0
暂无,暂无,996,Africa,非洲,Cameroon,喀麦隆,168,807,21,983001,Cameroon,喀麦隆,喀麦隆,0,1587175308673,0.0211,0.1687
暂无,暂无,38,Asia,亚洲,Syria,叙利亚,5,31,2,955017,Syria,叙利亚,叙利亚,0,1587175308673,0.0526,0.1316
暂无,暂无,30449,Europe,欧洲,Netherlands,荷兰,291,26699,3459,961006,Netherlands,荷兰,荷兰,0,1587175308673,0.1136,0.0096
暂无,暂无,37,Africa,非洲,Benin,贝宁,18,18,1,982001,Benin,贝宁,贝宁,0,1587175308673,0.027,0.4865
暂无,暂无,862,North America,北美洲,Cuba,古巴,0,835,27,974004,Cuba,古巴,古巴,0,1587175308673,0.0313,0.0
暂无,暂无,732,Africa,非洲,Djibouti,吉布提,76,654,2,985002,Djibouti,吉布提,吉布提,0,1587175308673,0.0027,0.1038
暂无,暂无,489,Asia,亚洲,暂无,吉尔吉斯斯坦,114,370,5,954002,暂无,吉尔吉斯斯坦,吉尔吉斯斯坦,0,1587175308673,0.0102,0.2331
暂无,暂无,493,Africa,非洲,Nigeria,尼日利亚,159,317,17,982013,Nigeria,尼日利亚,尼日利亚,0,1587175308673,0.0345,0.3225
暂无,暂无,700282,North America,北美洲,United States of America,美国,58587,604873,36822,971002,United States of America,美国,美国,0,1587175308673,0.0526,0.0837
暂无,暂无,2264,Europe,欧洲,Moldova,摩尔多瓦,235,1974,55,964005,Moldova,摩尔多瓦,摩尔多瓦,0,1587175308673,0.0243,0.1038
暂无,暂无,11475,South America,南美洲,Peru,秘鲁,1798,9423,254,973008,Peru,秘鲁,秘鲁,0,1587175308673,0.0221,0.1567
暂无,暂无,133830,Europe,欧洲,Germany,德国,81800,48162,3868,963003,Germany,德国,德国,0,1587175308673,0.0289,0.6112
暂无,暂无,246,Africa,非洲,Kenya,肯尼亚,53,182,11,985005,Kenya,肯尼亚,肯尼亚,0,1587175308673,0.0447,0.2154
暂无,暂无,164,North America,北美洲,El Salvador,萨尔瓦多,0,158,6,972003,El Salvador,萨尔瓦多,萨尔瓦多,0,1587175308673,0.0366,0.0
暂无,暂无,26,Africa,非洲,Sierra Leone,塞拉利昂,0,26,0,982015,Sierra Leone,塞拉利昂,塞拉利昂,0,1587175308673,0.0,0.0
暂无,暂无,682,Europe,欧洲,Latvia,拉脱维亚,88,589,5,964003,Latvia,拉脱维亚,拉脱维亚,0,1587175308673,0.0073,0.129
暂无,暂无,188068,Europe,欧洲,Spain,西班牙,74797,93793,19478,965015,Spain,西班牙,西班牙,0,1587175308673,0.1036,0.3977
暂无,暂无,35,Africa,非洲,Sudan,苏丹,2,27,6,981005,Sudan,苏丹,苏丹,0,1587175308673,0.1714,0.0571
暂无,暂无,426,North America,北美洲,Honduras,洪都拉斯,0,391,35,972005,Honduras,洪都拉斯,洪都拉斯,0,1587175308673,0.0822,0.0
暂无,暂无,3755,North America,北美洲,Dominican Republic,多米尼加,0,3559,196,974006,Dominican Republic,多米尼加,多米尼加,0,1587175308673,0.0522,0.0
暂无,暂无,8379,Europe,欧洲,Poland,波兰,866,7181,332,963006,Poland,波兰,波兰,0,1587175308673,0.0396,0.1034
暂无,暂无,627,Africa,非洲,Niger,尼日尔,110,499,18,982011,Niger,尼日尔,尼日尔,0,1587175308673,0.0287,0.1754
暂无,暂无,508,South America,南美洲,Uruguay,乌拉圭,286,213,9,973011,Uruguay,乌拉圭,乌拉圭,0,1587175308673,0.0177,0.563
暂无,暂无,1340,Asia,亚洲,Azerbaijan,阿塞拜疆,528,797,15,955003,Azerbaijan,阿塞拜疆,阿塞拜疆,0,1587175308673,0.0112,0.394
暂无,暂无,539,Europe,欧洲,Albania,阿尔巴尼亚,277,236,26,965001,Albania,阿尔巴尼亚,阿尔巴尼亚,0,1587175308673,0.0482,0.5139
暂无,暂无,712,Others,其他,Diamond Princess Cruise Ship,钻石公主号邮轮,574,125,13,0,Diamond Princess Cruise Ship,钻石公主号邮轮,钻石公主号邮轮,0,1587175308673,0.0183,0.8062
暂无,暂无,52,Africa,非洲,暂无,赞比亚共和国,30,20,2,0,暂无,赞比亚共和国,赞比亚共和国,0,1587175308673,0.0385,0.5769
暂无,暂无,4663,Asia,亚洲,Qatar,卡塔尔,464,4192,7,955015,Qatar,卡塔尔,卡塔尔,0,1587175308673,0.0015,0.0995
暂无,暂无,3480,Europe,欧洲,Luxembourg,卢森堡,241,3167,72,961004,Luxembourg,卢森堡,卢森堡,0,1587175308673,0.0207,0.0693
暂无,暂无,477,Africa,非洲,Guinea,几内亚,59,415,3,0,Guinea,几内亚,几内亚,0,1587175308673,0.0063,0.1237
暂无,暂无,79,Africa,非洲,The Republic of Equatorial Guinea,赤道几内亚,4,75,0,0,The Republic of Equatorial Guinea,赤道几内亚,赤道几内亚,0,1587175308673,0.0,0.0506
暂无,暂无,31,Asia,亚洲,Mongolia,蒙古,5,26,0,0,Mongolia,蒙古,蒙古,0,1587175308673,0.0,0.1613
暂无,暂无,1049,Europe,欧洲,Slovakia,斯洛伐克,167,873,9,963007,Slovakia,斯洛伐克,斯洛伐克,0,1587175308673,0.0086,0.1592
暂无,暂无,5878,Asia,亚洲,Philippines,菲律宾,487,5004,387,952008,Philippines,菲律宾,菲律宾,0,1587175308673,0.0658,0.0829
暂无,暂无,81,North America,北美洲,暂无,百慕大,0,76,5,0,暂无,百慕大,百慕大,0,1587175308673,0.0617,0.0
暂无,暂无,864,Africa,非洲,Tunisia,突尼斯,0,827,37,981006,Tunisia,突尼斯,突尼斯,0,1587175308673,0.0428,0.0
暂无,暂无,1149,Europe,欧洲,Lithuania,立陶宛,210,906,33,964004,Lithuania,立陶宛,立陶宛,0,1587175308673,0.0287,0.1828
暂无,暂无,1069,Asia,亚洲,Oman,阿曼,176,887,6,955013,Oman,阿曼,阿曼,0,1587175308673,0.0056,0.1646
暂无,暂无,33682,South America,南美洲,Brazil,巴西,14026,17515,2141,973003,Brazil,巴西,巴西,0,1587175308673,0.0636,0.4164
暂无,暂无,26810,Europe,欧洲,Switzerland,瑞士,15900,9592,1318,963008,Switzerland,瑞士,瑞士,0,1587175308673,0.0492,0.5931
暂无,暂无,1195,Europe,欧洲,Bosnia and Herzegovina,波黑,322,829,44,965003,Bosnia and Herzegovina,波黑,波黑,0,1587175308673,0.0368,0.2695
暂无,暂无,303,Europe,欧洲,暂无,黑山,55,244,4,965018,暂无,黑山,黑山,0,1587175308673,0.0132,0.1815
暂无,暂无,117,Africa,非洲,Madagascar,马达加斯加,33,84,0,984005,Madagascar,马达加斯加,马达加斯加,0,1587175308673,0.0,0.2821
暂无,暂无,412,Europe,欧洲,Malta,马耳他,44,365,3,965019,Malta,马耳他,马耳他,0,1587175308673,0.0073,0.1068
暂无,暂无,7142,Asia,亚洲,Saudi Arabia,沙特阿拉伯,1049,6006,87,955016,Saudi Arabia,沙特阿拉伯,沙特阿拉伯,0,1587175308673,0.0122,0.1469
暂无,暂无,1094,Oceania,大洋洲,New Zealand,新西兰,816,267,11,990007,New Zealand,新西兰,新西兰,4,1587175308673,0.0101,0.7459
暂无,暂无,36138,Europe,欧洲,Belgium,比利时,7961,23014,5163,961001,Belgium,比利时,比利时,0,1587175308673,0.1429,0.2203
暂无,暂无,94,Europe,欧洲,Monaco,摩纳哥,3,88,3,961005,Monaco,摩纳哥,摩纳哥,0,1587175308673,0.0319,0.0319
暂无,暂无,2844,Africa,非洲,Egypt,埃及,646,1993,205,981002,Egypt,埃及,埃及,0,1587175308673,0.0721,0.2271
暂无,暂无,1043,North America,北美洲,Puerto Rico,波多黎各,0,987,56,0,Puerto Rico,波多黎各,波多黎各,0,1587175308673,0.0537,0.0
暂无,暂无,268,Asia,亚洲,Vietnam,越南,169,99,0,952011,Vietnam,越南,越南,0,1587175308673,0.0,0.6306
暂无,暂无,342,Africa,非洲,Senegal,塞内加尔,198,142,2,982014,Senegal,塞内加尔,塞内加尔,0,1587175308673,0.0058,0.5789
暂无,暂无,5767,Europe,欧洲,Republic of Serbia,塞尔维亚,534,5119,114,965013,Republic of Serbia,塞尔维亚,塞尔维亚,0,1587175308673,0.0198,0.0926
暂无,暂无,233,Africa,非洲,暂无,马约特,0,230,3,0,暂无,马约特,马约特,0,1587175308673,0.0129,0.0
暂无,暂无,557,Africa,非洲,Burkina Faso,布基纳法索,294,228,35,982002,Burkina Faso,布基纳法索,布基纳法索,0,1587175308673,0.0628,0.5278
暂无,暂无,5050,Asia,亚洲,Singapore,新加坡,683,4357,10,952009,Singapore,新加坡,新加坡,0,1587175308673,0.002,0.1352
暂无,暂无,9788,Asia,亚洲,Japan,日本,404,9187,197,951002,Japan,日本,日本,0,1587175308673,0.0201,0.0413
暂无,暂无,34,Africa,非洲,Mozambique,莫桑比克,2,32,0,984008,Mozambique,莫桑比克,莫桑比克,0,1587175308673,0.0,0.0588
暂无,暂无,28,Asia,亚洲,Maldives,马尔代夫,16,12,0,953004,Maldives,马尔代夫,马尔代夫,0,1587175308673,0.0,0.5714
暂无,暂无,88,Asia,亚洲,Burma,缅甸,2,82,4,952001,Burma,缅甸,缅甸,0,1587175308673,0.0455,0.0227
暂无,暂无,3489,Europe,欧洲,Finland,芬兰,10,3397,82,962002,Finland,芬兰,芬兰,0,1587175308673,0.0235,0.0029
暂无,暂无,12982,Asia,亚洲,Israel,以色列,3126,9705,151,955009,Israel,以色列,以色列,0,1587175308673,0.0116,0.2408
暂无,暂无,750,Asia,亚洲,Cyprus,塞浦路斯,0,733,17,955005,Cyprus,塞浦路斯,塞浦路斯,0,1587175308673,0.0227,0.0
暂无,暂无,1480,Asia,亚洲,Kazakhstan,哈萨克斯坦,277,1186,17,954001,Kazakhstan,哈萨克斯坦,哈萨克斯坦,0,1587175308673,0.0115,0.1872
暂无,暂无,15,Africa,非洲,Botswana,博茨瓦纳,0,14,1,984002,Botswana,博茨瓦纳,博茨瓦纳,0,1587175308673,0.0667,0.0
"[{'cityName': '境外输入', 'currentConfirmedCount': 11, 'confirmedCount': 24, 'suspectedCount': 14, 'curedCount': 13, 'deadCount': 0, 'locationId': 0}, {'cityName': '青岛', 'currentConfirmedCount': 4, 'confirmedCount': 65, 'suspectedCount': 0, 'curedCount': 60, 'deadCount': 1, 'locationId': 370200, 'cityEnglishName': 'Qingdao'}, {'cityName': '济宁', 'currentConfirmedCount': 0, 'confirmedCount': 260, 'suspectedCount': 0, 'curedCount': 260, 'deadCount': 0, 'locationId': 370800, 'cityEnglishName': 'Jining'}, {'cityName': '临沂', 'currentConfirmedCount': 0, 'confirmedCount': 49, 'suspectedCount': 0, 'curedCount': 49, 'deadCount': 0, 'locationId': 371300, 'cityEnglishName': 'Linyi'}, {'cityName': '济南', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 47, 'deadCount': 0, 'locationId': 370100, 'cityEnglishName': 'Jinan'}, {'cityName': '烟台', 'currentConfirmedCount': 0, 'confirmedCount': 47, 'suspectedCount': 0, 'curedCount': 47, 'deadCount': 0, 'locationId': 370600, 'cityEnglishName': 'Yantai'}, {'cityName': '潍坊', 'currentConfirmedCount': 0, 'confirmedCount': 44, 'suspectedCount': 0, 'curedCount': 44, 'deadCount': 0, 'locationId': 370700, 'cityEnglishName': 'Weifang'}, {'cityName': '威海', 'currentConfirmedCount': 0, 'confirmedCount': 38, 'suspectedCount': 0, 'curedCount': 37, 'deadCount': 1, 'locationId': 371000, 'cityEnglishName': 'Weihai'}, {'cityName': '聊城', 'currentConfirmedCount': 0, 'confirmedCount': 38, 'suspectedCount': 0, 'curedCount': 38, 'deadCount': 0, 'locationId': 371500, 'cityEnglishName': 'Liaocheng'}, {'cityName': '德州', 'currentConfirmedCount': 0, 'confirmedCount': 37, 'suspectedCount': 0, 'curedCount': 35, 'deadCount': 2, 'locationId': 371400, 'cityEnglishName': 'Dezhou'}, {'cityName': '泰安', 'currentConfirmedCount': 0, 'confirmedCount': 35, 'suspectedCount': 0, 'curedCount': 33, 'deadCount': 2, 'locationId': 370900, 'cityEnglishName': ""Tai'an""}, {'cityName': '淄博', 'currentConfirmedCount': 0, 'confirmedCount': 30, 'suspectedCount': 0, 'curedCount': 29, 'deadCount': 1, 'locationId': 370300, 'cityEnglishName': 'Zibo'}, {'cityName': '枣庄', 'currentConfirmedCount': 0, 'confirmedCount': 24, 'suspectedCount': 0, 'curedCount': 24, 'deadCount': 0, 'locationId': 370400, 'cityEnglishName': 'Zaozhuang'}, {'cityName': '菏泽', 'currentConfirmedCount': 0, 'confirmedCount': 18, 'suspectedCount': 0, 'curedCount': 18, 'deadCount': 0, 'locationId': 371700, 'cityEnglishName': 'Heze'}, {'cityName': '日照', 'currentConfirmedCount': 0, 'confirmedCount': 16, 'suspectedCount': 0, 'curedCount': 16, 'deadCount': 0, 'locationId': 371100, 'cityEnglishName': 'Rizhao'}, {'cityName': '滨州', 'currentConfirmedCount': 0, 'confirmedCount': 15, 'suspectedCount': 0, 'curedCount': 15, 'deadCount': 0, 'locationId': 371600, 'cityEnglishName': 'Binzhou'}]",暂无,787,Asia,亚洲,China,中国,765,15,7,370000,Shandong,山东省,山东,14,1587174579096,0.0089,0.972
